"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDUSTRY","INDICATOR","GAS_TYPE","S_ADJUSTMENT","FREQUENCY","SCALE","DECIMALS_DISPLAYED","AEA","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2010","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:AEA(7.0.0)","G92031.IND_HH.GHG_MTCO2.F_GAS.SA.Q","OBS_VALUE","North America","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","2.471687131","2.55028132","2.533897039","2.481838669","","2.670247522","2.596095103","2.679163981","2.651076422","","2.762217354","2.755133666","2.87253652","2.96034997","","2.922310934","3.054316913","3.04213555","3.146152047","","3.093009146","3.203630355","3.092784124","3.058035707","","3.14757271","3.101578757","3.108415096","3.127041069","","3.038078763","3.039780447","3.182165557","3.185218645","","3.041474259","3.062247429","3.024359269","3.039759709","","3.160001113","3.283574238","3.365445933","3.316963005","","3.264820296","3.331239322","3.298670683","3.27902634","","3.377026747","3.129619095","3.245262489","3.287933234","","3.190062159","3.214245287","3.05774384","3.051353248","","3.037532139","3.075236679","3.129766394","3.097875995","","3.045532321","2.991381211","2.993610658","3.010090151","","2.892951525","2.750155615","2.835443269","2.635099412","2.827142328"
"IMF.STA:AEA(7.0.0)","G92031.IND_HH.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","North America","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","259.436073","260.9484504","260.5310585","260.6421577","","259.2203009","254.7777144","252.3211528","252.3724808","","246.5305356","238.2264847","235.0645117","238.7851885","","243.8918668","241.4237328","238.6421063","242.3846877","","243.6559961","239.091431","237.7773167","242.8760843","","246.4175021","239.3481466","234.1533864","237.1485024","","234.2699429","228.1702064","226.367859","236.5241972","","240.6711","238.2292691","230.0791466","229.9340228","","213.5082995","197.9277502","188.7099757","192.5606286","","195.61655","189.2238766","190.3561969","200.2563764","","194.828933","178.3173157","183.4359753","191.59103","","190.7941012","182.830875","177.9902851","182.6786294","","183.3065312","177.795671","175.316075","183.2283446","","184.5300245","180.1333927","177.014553","185.6122302","","185.7034848","182.0408149","177.2308472","181.9979501","189.981743"
"IMF.STA:AEA(7.0.0)","G92031.IND_HH.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","North America","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","1563.313831","1553.301587","1709.64675","1614.402147","","1597.287902","1528.643363","1632.163002","1494.811485","","1485.376492","1445.092696","1542.004686","1484.300669","","1488.886117","1464.219458","1573.125251","1572.8416","","1583.483192","1461.212755","1561.972715","1533.157864","","1552.528718","1463.541853","1613.491598","1361.552577","","1462.838261","1389.742556","1566.888693","1435.641131","","1408.956842","1390.129604","1528.955137","1494.046948","","1534.874815","1539.44249","1695.653381","1561.236885","","1580.184972","1502.500283","1604.143973","1515.683831","","1525.638317","1129.474256","1454.384929","1416.527097","","1424.172168","1427.368328","1575.700729","1454.008629","","1499.227699","1446.068906","1566.090164","1450.391139","","1435.918006","1423.086087","1562.267259","1443.426474","","1439.177189","1413.321266","1568.537772","1443.506237","1471.273262"
"IMF.STA:AEA(7.0.0)","G92031.IND_HH.GHG_MTCO2.CO2.SA.Q","OBS_VALUE","North America","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","1565.913903","1600.397562","1645.32313","1629.029719","","1602.463378","1579.94127","1571.852494","1498.64861","","1506.825132","1491.142462","1468.800623","1490.006325","","1484.34257","1519.708419","1513.565916","1581.45552","","1579.464534","1520.049541","1500.187819","1540.124632","","1550.172587","1526.148846","1539.445522","1375.347791","","1482.789987","1445.533549","1484.990414","1441.796692","","1418.660048","1452.212665","1445.509347","1505.706472","","1548.222306","1595.520581","1609.054171","1578.410513","","1587.65557","1557.547937","1525.256297","1532.053254","","1550.572033","1175.184851","1366.76941","1433.498305","","1425.887404","1480.620268","1493.058582","1481.683599","","1504.905999","1502.404161","1481.525183","1472.942564","","1448.578304","1470.848913","1477.947958","1467.322652","","1468.009063","1462.194562","1491.340832","1474.897431","1475.777045"
"IMF.STA:AEA(7.0.0)","G92031.A.GHG_MTCO2.N2O.NSA.Q","OBS_VALUE","North America","Agriculture, Forestry and Fishing","Air emissions, Metric ton of CO₂","Nitrous oxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","167.9701092","45.21364718","22.03524298","108.7675245","","169.3362203","47.37747302","23.56574535","101.8888778","","143.006958","48.07981461","30.46525094","110.1110882","","177.25704","55.78668841","26.75415999","121.1472944","","196.6508441","51.71125984","25.58368099","115.3438524","","195.914619","56.48130768","33.50301954","103.6341191","","165.7125202","59.44321431","32.51539089","114.3854161","","159.9754698","53.97095835","30.83896033","124.3440278","","187.7480722","65.31839265","32.02740894","132.7917144","","193.5873619","54.53687659","26.15614929","124.0311518","","162.6445677","60.7776852","30.14681735","120.0759483","","185.2332599","58.25830269","28.9077668","106.6825323","","177.7225154","51.21489853","20.20101735","122.4405189","","166.5977095","57.23433685","30.26206212","116.9396232","","168.5248805","55.35779011","29.5045038","114.0982288","189.4190627"
"IMF.STA:AEA(7.0.0)","G92031.IND_HH.GHG_MTCO2.F_GAS.SA.A","OBS_VALUE","North America","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","10.03770416","","","","","10.59658303","","","","","11.35023751","","","","","12.16491544","","","","","12.44745933","","","","","12.48460763","","","","","12.44524341","","","","","12.16784067","","","","","13.12598429","","","","","13.17375664","","","","","13.03984157","","","","","12.51340453","","","","","12.34041121","","","","","12.04061434","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U154.HH_TOTAL.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Northern Europe","Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","56.13777625","49.00559266","46.14627281","53.7154373","","50.77757571","43.66743179","42.12912473","46.94223508","","48.69559134","45.35963295","44.07146802","50.63494981","","51.80544066","46.29824971","43.67849082","47.76651345","","46.46966601","42.06298692","41.06586953","46.24609271","","46.99841276","43.51872475","42.82362852","47.07518653","","47.5211446","43.61517177","42.16317569","49.55379115","","46.9673013","43.42121803","42.80410273","47.94769564","","48.48803737","43.78634191","42.48852556","47.52764241","","46.26899224","43.27206907","41.62470277","46.49376271","","44.27028316","33.47475875","37.83312375","42.86024176","","42.23855312","40.85072828","39.61026409","43.8272951","","42.08604735","37.18904632","35.85819986","39.57617653","","38.8108188","35.79761797","34.43295774","38.78876907","","39.2115989","35.97310118","35.29746196","38.72716149","38.51712955"
"IMF.STA:AEA(7.0.0)","U154.IND_HH.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Northern Europe","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","31.3183672","28.83098207","28.35628206","30.53631906","","30.10281073","27.97551469","27.8047405","29.16637769","","29.58544967","27.94347237","27.39060241","28.67988512","","28.51199042","26.7536126","26.13139038","27.35365539","","27.85687976","25.83928188","25.63830964","26.95208745","","27.74794385","25.73654693","25.37129941","26.46872264","","26.46346143","25.43705607","25.01598821","26.54055496","","26.67345389","25.47200853","25.28767637","26.76878274","","26.81452048","25.49401502","25.10473585","26.17505921","","26.15515131","25.03442503","24.74265274","25.81929163","","25.84750965","23.84968574","24.27566428","25.36361376","","25.28730299","24.50157797","23.95187652","25.12318","","24.97343493","24.10793822","23.99148666","24.63848128","","24.56309493","23.42150108","23.33230366","24.49566708","","24.33992636","23.23118451","23.05430459","24.06388012","24.16773647"
"IMF.STA:AEA(7.0.0)","U154.E.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Northern Europe","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","11.01523717","9.152163655","8.786004744","10.45076171","","10.276259","8.676082272","8.482814761","9.391902376","","9.596631947","8.383138438","7.909319055","8.814295021","","8.886027303","7.474838889","7.038742282","7.794304633","","7.751128029","6.730382714","6.579582676","7.364896596","","7.606435266","6.508538052","6.29339441","6.975615929","","7.073560319","6.215113578","5.994180271","6.865163367","","7.081402989","6.114145928","6.030077726","7.056875979","","7.135463686","6.12975277","5.993526293","6.76851672","","6.805937707","6.043086335","5.887055079","6.58497056","","6.578810153","5.327222206","5.573034516","6.197208645","","6.187038173","5.498718907","5.111454628","5.883676727","","5.811931311","5.422970629","5.413210888","5.865857011","","5.786135065","5.168582186","5.333727327","6.040820283","","6.033092634","5.244241892","5.231678799","5.956242988","6.087839441"
"IMF.STA:AEA(7.0.0)","U154.B.GHG_MTCO2.GHG.NSA.Q","OBS_VALUE","Northern Europe","Mining and quarrying","Air emissions, Metric ton of CO₂","Greenhouse gas","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","11.38851035","12.0185353","11.25480771","11.62964969","","11.07708372","10.94009221","10.42773125","10.84602591","","10.70636278","10.6263843","9.999896626","10.12800783","","9.640228971","10.31265116","9.905149766","10.21654306","","9.99323894","10.47895107","9.971026735","10.41337415","","10.2684934","11.1115837","10.43761384","10.67955238","","9.962935565","10.65406987","10.03836811","10.23397608","","9.982536781","10.36834542","10.03014694","10.16239534","","9.801726666","10.4898176","9.760309604","10.28094588","","9.89070246","10.14403461","9.77587342","10.03494512","","9.512337824","9.433245239","8.871985927","9.107893443","","8.446660176","8.694484248","8.24438059","8.469779132","","8.192305699","8.570682586","8.014612742","8.246852739","","7.907182653","7.865669269","7.488856681","7.723220115","","7.338523432","7.742610134","7.233528151","7.741746847","7.493950083"
"IMF.STA:AEA(7.0.0)","U154.S.GHG_MTCO2.CH4.SA.Q","OBS_VALUE","Northern Europe","Other service industries","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.062650373","0.058153403","0.05795954","0.063960458","","0.055415982","0.052867958","0.058280463","0.05090787","","0.052497742","0.056074967","0.055425254","0.056945181","","0.058975271","0.05902253","0.051165558","0.055578273","","0.054036159","0.053522278","0.054229845","0.052066681","","0.052010651","0.051523327","0.05305701","0.046774708","","0.052169294","0.053671351","0.048251981","0.055470346","","0.053011471","0.05251427","0.05682816","0.053553726","","0.053862358","0.048551405","0.049391515","0.048771921","","0.047397651","0.049765577","0.045190435","0.049662149","","0.046411649","0.044094179","0.048026669","0.047309858","","0.047951093","0.051783576","0.043713621","0.047474127","","0.047524247","0.048316846","0.046562826","0.048434737","","0.04865774","0.048223451","0.047938371","0.047868091","","0.047746381","0.048146623","0.051896164","0.048653542","0.049915617"
"IMF.STA:AEA(7.0.0)","U154.S.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Northern Europe","Other service industries","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","15.75302875","13.13507716","12.45350427","15.29779938","","14.80725788","12.14317075","11.72908815","13.66543772","","14.24601553","12.75089394","12.14798899","14.39796654","","15.0781343","12.65174304","11.96179862","13.82326858","","13.59908351","11.65631581","11.25199433","13.31092109","","13.90985028","12.01569252","11.67786542","13.64449234","","13.85445148","12.14267706","11.67890131","14.90877156","","13.84149274","12.15497821","11.90024242","14.00419899","","14.45897671","12.35252561","12.05610004","13.82550867","","13.93728339","12.29602684","11.69616535","13.39963904","","13.03280133","10.0048353","10.37740288","12.60878203","","13.06618029","11.73472787","11.33888098","13.41507962","","12.98583074","11.18175634","10.89841002","12.44663006","","12.58176013","11.1910201","10.68163807","12.57559741","","12.85009693","11.16331496","10.91736004","12.52996872","12.6550731"
"IMF.STA:AEA(7.0.0)","U154.D.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Northern Europe","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","1.810672796","1.570217747","1.522513484","1.76227046","","1.715078969","1.46182034","1.437258659","1.586972358","","1.619737729","1.464757603","1.407312501","1.576243799","","1.614284195","1.381835682","1.33870179","1.504210092","","1.506499853","1.340736445","1.325917035","1.492577827","","1.513578109","1.305290949","1.279065297","1.437139365","","1.424291922","1.274516067","1.250320528","1.572888817","","1.449830921","1.296950341","1.284687041","1.459358768","","1.461164293","1.261808941","1.23961491","1.390347209","","1.401942789","1.268690477","1.24495069","1.416204923","","1.408434014","1.116075014","1.172499069","1.371886024","","1.351314691","1.209168656","1.173665761","1.343070064","","1.299609627","1.115360115","1.094046441","1.218249223","","1.214530816","1.078887136","1.041808998","1.201058166","","1.226045552","1.077106581","1.067341702","1.212194996","1.215930776"
"IMF.STA:AEA(7.0.0)","U154.E.GHG_MTCO2.F_GAS.SA.A","OBS_VALUE","Northern Europe","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","1.46937574","","","","","1.756787982","","","","","2.117016655","","","","","2.437214489","","","","","2.70363956","","","","","2.748027269","","","","","2.988731164","","","","","3.107923458","","","","","3.159931182","","","","","3.07519405","","","","","2.950462578","","","","","2.943897041","","","","","2.986792665","","","","","3.071086622","","","","","","","","","",""
